sampleid,x,y
10100,106,1
10101,848,1
10102,907,1
10103,437,1
10104,402,1
10105,282,1
10106,381,1
10107,29,1
10108,950,1
10109,811,1
10110,503,1
10111,388,1
10112,780,1
10113,966,1
10114,920,1
10115,434,1
10116,388,1
10117,161,1
10118,827,1
10119,947,1
10120,191,1
10121,623,1
10122,252,1
10123,464,1
10124,691,1
10125,53,1
10126,575,1
10127,388,1
10128,184,1
10129,844,1
10130,727,1
10131,255,1
10132,655,1
10133,146,1
10134,638,1
10135,264,1
10136,233,1
10137,875,1
10138,267,1
10139,952,1
10140,948,1
10141,179,1
10142,191,1
10143,667,1
10144,545,1
10145,43,1
10146,399,1
10147,154,1
10148,354,1
10149,382,1
10150,323,1
10151,525,1
10152,210,1
10153,559,1
10154,984,1
10155,400,1
10156,154,1
10157,287,1
10158,524,1
10159,117,1
10160,455,1
10161,75,1
10162,483,1
10163,232,1
10164,389,1
10165,273,1
10166,590,1
10167,270,1
10168,508,1
10169,829,1
10170,343,1
10171,633,1
10172,455,1
10173,483,1
10174,492,1
10175,404,1
10176,398,1
10177,586,1
10178,985,1
10179,704,1
10180,554,1
10181,114,1
10182,68,1
10183,399,1
10184,617,1
10185,953,1
10186,292,1
10187,373,1
10188,675,1
10189,372,1
10190,581,1
10191,579,1
10192,184,1
10193,266,1
10194,127,1
10195,227,1
10196,161,1
10197,939,1
10198,350,1
10199,194,1
10200,874,1
10201,958,1
10202,768,1
10203,608,1
10204,10,1
10205,182,1
10206,269,1
10207,881,1
10208,897,1
10209,846,1
10210,508,1
10211,457,1
10212,272,1
10213,693,1
10214,130,1
10215,371,1
10216,198,1
10217,151,1
10218,679,1
10219,474,1
10220,80,1
10221,258,1
10222,840,1
10223,972,1
10224,1009,0
10225,202,1
10226,827,1
10227,586,1
10228,1018,0
10229,365,1
10230,839,1
10231,884,1
10232,15,1
10233,176,1
10234,719,1
10235,688,1
10236,178,1
10237,157,1
10238,690,1
10239,773,1
10240,638,1
10241,278,1
10242,605,1
10243,102,1
10244,610,1
10245,638,1
10246,20,1
10247,40,1
10248,189,1
10249,71,1
10250,185,1
10251,653,1
10252,140,1
10253,694,1
10254,472,1
10255,153,1
10256,225,1
10257,138,1
10258,411,1
10259,323,1
10260,139,1
10261,838,1
10262,78,1
10263,487,1
10264,733,1
10265,766,1
10266,119,1
10267,940,1
10268,619,1
10269,794,1
10270,2,1
10271,376,1
10272,246,1
10273,264,1
10274,157,1
10275,754,1
10276,817,1
10277,704,1
10278,228,1
10279,247,1
10280,580,1
10281,796,1
10282,477,1
10283,556,1
10284,136,1
10285,211,1
10286,18,1
10287,769,1
10288,399,1
10289,682,1
10290,147,1
10291,130,1
10292,234,1
10293,765,1
10294,931,1
10295,0,1
10296,957,1
10297,164,1
10298,480,1
10299,848,1
10300,917,1
10301,574,1
10302,181,1
10303,991,1
10304,136,1
10305,564,1
10306,281,1
10307,309,1
10308,940,1
10309,901,1
10310,889,1
10311,18,1
10312,435,1
10313,225,1
10314,430,1
10315,834,1
10316,174,1
10317,605,1
10318,537,1
10319,275,1
10320,397,1
10321,907,1
10322,496,1
10323,90,1
10324,400,1
10325,808,1
10326,572,1
10327,327,1
10328,52,1
10329,508,1
10330,109,1
10331,1001,0
10332,389,1
10333,1025,0
10334,516,1
10335,483,1
10336,14,1
10337,380,1
10338,858,1
10339,602,1
10340,171,1
10341,35,1
10342,396,1
10343,984,1
10344,403,1
10345,142,1
10346,350,1
10347,229,1
10348,60,1
10349,968,1
10350,382,1
10351,448,1
10352,771,1
10353,398,1
10354,693,1
10355,109,1
10356,969,1
10357,463,1
10358,419,1
10359,144,1
10360,146,1
10361,471,1
10362,511,1
10363,950,1
10364,749,1
10365,21,1
10366,961,1
10367,670,1
10368,783,1
10369,911,1
10370,690,1
10371,160,1
10372,568,1
10373,675,1
10374,830,1
10375,771,1
10376,245,1
10377,859,1
10378,698,1
10379,685,1
10380,151,1
10381,694,1
10382,415,1
10383,457,1
10384,981,1
10385,936,1
10386,544,1
10387,55,1
10388,299,1
10389,867,1
10390,889,1
10391,339,1
10392,64,1
10393,21,1
10394,114,1
10395,79,1
10396,501,1
10397,632,1
10398,491,1
10399,258,1
10400,30,1
10401,537,1
10402,802,1
10403,41,1
10404,940,1
10405,847,1
10406,108,1
10407,367,1
10408,422,1
10409,853,1
10410,832,1
10411,737,1
10412,713,1
10413,469,1
10414,576,1
10415,770,1
10416,560,1
10417,120,1
10418,16,1
10419,627,1
10420,295,1
10421,274,1
10422,852,1
10423,307,1
10424,776,1
10425,602,1
10426,524,1
10427,640,1
10428,178,1
10429,613,1
10430,335,1
10431,576,1
10432,314,1
10433,328,1
10434,983,1
10435,749,1
10436,116,1
10437,534,1
10438,631,1
10439,54,1
10440,759,1
10441,479,1
10442,824,1
10443,372,1
10444,997,1
10445,503,1
10446,68,1
10447,382,1
10448,95,1
10449,865,1
10450,35,1
10451,88,1
10452,247,1
10453,856,1
10454,950,1
10455,644,1
10456,810,1
10457,455,1
10458,604,1
10459,428,1
10460,697,1
10461,252,1
10462,231,1
10463,856,1
10464,810,1
10465,71,1
10466,95,1
10467,595,1
10468,437,1
10469,254,1
10470,781,1
10471,54,1
10472,408,1
10473,55,1
10474,377,1
10475,214,1
10476,55,1
10477,570,1
10478,265,1
10479,163,1
10480,838,1
10481,980,1
10482,172,1
10483,384,1
10484,568,1
10485,710,1
10486,606,1
10487,187,1
10488,756,1
10489,574,1
10490,294,1
10491,16,1
10492,181,1
10493,577,1
10494,278,1
10495,185,1
10496,327,1
10497,64,1
10498,347,1
10499,292,1
10500,690,1
10501,155,1
10502,424,1
10503,250,1
10504,347,1
10505,682,1
10506,752,1
10507,752,1
10508,414,1
10509,111,1
10510,636,1
10511,251,1
10512,958,1
10513,731,1
10514,1025,0
10515,381,1
10516,180,1
10517,192,1
10518,245,1
10519,716,1
10520,384,1
10521,486,1
10522,315,1
10523,860,1
10524,651,1
10525,134,1
10526,571,1
10527,938,1
10528,129,1
10529,446,1
10530,505,1
10531,735,1
10532,364,1
10533,455,1
10534,163,1
10535,180,1
10536,10,1
10537,603,1
10538,281,1
10539,464,1
10540,950,1
10541,698,1
10542,89,1
10543,10,1
10544,697,1
10545,1018,0
10546,457,1
10547,949,1
10548,460,1
10549,460,1
10550,418,1
10551,121,1
10552,442,1
10553,539,1
10554,12,1
10555,434,1
10556,516,1
10557,571,1
10558,285,1
10559,336,1
10560,52,1
10561,886,1
10562,116,1
10563,742,1
10564,727,1
10565,326,1
10566,615,1
10567,358,1
10568,576,1
10569,135,1
10570,223,1
10571,387,1
10572,523,1
10573,461,1
10574,586,1
10575,232,1
10576,445,1
10577,964,1
10578,440,1
10579,779,1
10580,990,1
10581,19,1
10582,973,1
10583,891,1
10584,206,1
10585,261,1
10586,937,1
10587,757,1
10588,628,1
10589,761,1
10590,852,1
10591,620,1
10592,59,1
10593,519,1
10594,643,1
10595,73,1
10596,185,1
10597,230,1
10598,708,1
10599,136,1
10600,820,1
10601,123,1
10602,944,1
10603,668,1
10604,939,1
10605,858,1
10606,95,1
10607,878,1
10608,175,1
10609,897,1
10610,395,1
10611,503,1
10612,698,1
10613,777,1
10614,542,1
10615,551,1
10616,846,1
10617,184,1
10618,526,1
10619,258,1
10620,412,1
10621,544,1
10622,582,1
10623,470,1
10624,491,1
10625,1015,0
10626,866,1
10627,124,1
10628,50,1
10629,127,1
10630,105,1
10631,217,1
10632,21,1
10633,1024,0
10634,76,1
10635,383,1
10636,513,1
10637,605,1
10638,592,1
10639,67,1
10640,776,1
10641,410,1
10642,942,1
10643,921,1
10644,504,1
10645,250,1
10646,879,1
10647,972,1
10648,279,1
10649,264,1
10650,645,1
10651,1022,0
10652,181,1
10653,314,1
10654,767,1
10655,759,1
10656,736,1
10657,211,1
10658,765,1
10659,725,1
10660,707,1
10661,745,1
10662,772,1
10663,139,1
10664,1,1
10665,90,1
10666,932,1
10667,687,1
10668,22,1
10669,531,1
10670,732,1
10671,286,1
10672,227,1
10673,919,1
10674,593,1
10675,46,1
10676,712,1
10677,66,1
10678,807,1
10679,151,1
10680,579,1
10681,689,1
10682,268,1
10683,511,1
10684,974,1
10685,163,1
10686,549,1
10687,516,1
10688,171,1
10689,953,1
10690,651,1
10691,183,1
10692,830,1
10693,443,1
10694,81,1
10695,987,1
10696,117,1
10697,319,1
10698,399,1
10699,182,1
10700,838,1
10701,855,1
10702,934,1
10703,387,1
10704,272,1
10705,627,1
10706,579,1
10707,848,1
10708,669,1
10709,470,1
10710,219,1
10711,104,1
10712,582,1
10713,395,1
10714,1021,0
10715,625,1
10716,868,1
10717,523,1
10718,960,1
10719,190,1
10720,60,1
10721,723,1
10722,822,1
10723,753,1
10724,901,1
10725,185,1
10726,882,1
10727,810,1
10728,971,1
10729,260,1
10730,314,1
10731,393,1
10732,725,1
10733,410,1
10734,609,1
10735,274,1
10736,994,1
10737,824,1
10738,879,1
10739,500,1
10740,28,1
10741,85,1
10742,206,1
10743,860,1
10744,721,1
10745,742,1
10746,126,1
10747,598,1
10748,870,1
10749,304,1
10750,693,1
10751,43,1
10752,872,1
10753,628,1
10754,494,1
10755,130,1
10756,872,1
10757,12,1
10758,971,1
10759,692,1
10760,95,1
10761,553,1
10762,579,1
10763,326,1
10764,896,1
10765,702,1
10766,941,1
10767,565,1
10768,912,1
10769,791,1
10770,64,1
10771,377,1
10772,969,1
10773,491,1
10774,1014,0
10775,964,1
10776,268,1
10777,196,1
10778,896,1
10779,542,1
10780,371,1
10781,661,1
10782,860,1
10783,736,1
10784,256,1
10785,929,1
10786,866,1
10787,19,1
10788,492,1
10789,1022,0
10790,137,1
10791,218,1
10792,190,1
10793,987,1
10794,33,1
10795,727,1
10796,621,1
10797,485,1
10798,905,1
10799,64,1
10800,306,1
10801,514,1
10802,1006,0
10803,408,1
10804,526,1
10805,665,1
10806,705,1
10807,1018,0
10808,695,1
10809,697,1
10810,764,1
10811,643,1
10812,768,1
10813,387,1
10814,443,1
10815,33,1
10816,845,1
10817,787,1
10818,441,1
10819,833,1
10820,722,1
10821,987,1
10822,379,1
10823,112,1
10824,257,1
10825,961,1
10826,331,1
10827,786,1
10828,745,1
10829,285,1
10830,424,1
10831,239,1
10832,577,1
10833,694,1
10834,378,1
10835,724,1
10836,414,1
10837,791,1
10838,284,1
10839,651,1
10840,795,1
10841,381,1
10842,1022,0
10843,761,1
10844,530,1
10845,10,1
10846,263,1
10847,659,1
10848,93,1
10849,903,1
10850,500,1
10851,658,1
10852,435,1
10853,896,1
10854,868,1
10855,87,1
10856,497,1
10857,911,1
10858,595,1
10859,283,1
10860,159,1
10861,106,1
10862,20,1
10863,75,1
10864,430,1
10865,447,1
10866,517,1
10867,25,1
10868,400,1
10869,973,1
10870,199,1
10871,854,1
10872,279,1
10873,249,1
10874,506,1
10875,64,1
10876,707,1
10877,139,1
10878,928,1
10879,679,1
10880,358,1
10881,821,1
10882,788,1
10883,606,1
10884,668,1
10885,490,1
10886,158,1
10887,666,1
10888,896,1
10889,99,1
10890,75,1
10891,133,1
10892,636,1
10893,299,1
10894,503,1
10895,462,1
10896,466,1
10897,654,1
10898,484,1
10899,80,1
10900,550,1
10901,794,1
10902,933,1
10903,1008,0
10904,852,1
10905,931,1
10906,308,1
10907,9,1
10908,6,1
10909,559,1
10910,706,1
10911,766,1
10912,45,1
10913,678,1
10914,980,1
10915,282,1
10916,1020,0
10917,587,1
10918,251,1
10919,322,1
10920,231,1
10921,828,1
10922,426,1
10923,129,1
10924,916,1
10925,653,1
10926,707,1
10927,530,1
10928,671,1
10929,283,1
10930,215,1
10931,737,1
10932,693,1
10933,283,1
10934,64,1
10935,894,1
10936,138,1
10937,151,1
10938,260,1
10939,304,1
10940,984,1
10941,483,1
10942,503,1
10943,889,1
10944,729,1
10945,543,1
10946,664,1
10947,95,1
10948,586,1
10949,521,1
10950,337,1
10951,218,1
10952,377,1
10953,673,1
10954,354,1
10955,35,1
10956,954,1
10957,317,1
10958,590,1
10959,5,1
10960,390,1
10961,739,1
10962,91,1
10963,94,1
10964,503,1
10965,509,1
10966,554,1
10967,37,1
10968,613,1
10969,995,1
10970,123,1
10971,300,1
10972,359,1
10973,606,1
10974,186,1
10975,732,1
10976,385,1
10977,198,1
10978,196,1
10979,901,1
10980,269,1
10981,458,1
10982,30,1
10983,853,1
10984,840,1
10985,945,1
10986,1016,0
10987,1008,0
10988,767,1
10989,801,1
10990,983,1
10991,2,1
10992,1010,0
10993,46,1
10994,247,1
10995,168,1
10996,1024,0
10997,232,1
10998,113,1
10999,106,1
11000,267,1
11001,501,1
11002,493,1
11003,575,1
11004,795,1
11005,136,1
11006,115,1
11007,325,1
11008,701,1
11009,548,1
11010,1023,0
11011,544,1
11012,542,1
11013,945,1
11014,378,1
11015,1017,0
11016,871,1
11017,319,1
11018,317,1
11019,594,1
11020,94,1
11021,721,1
11022,903,1
11023,1007,0
11024,48,1
11025,516,1
11026,218,1
11027,753,1
11028,498,1
11029,540,1
11030,62,1
11031,972,1
11032,421,1
11033,898,1
11034,829,1
11035,624,1
11036,730,1
11037,248,1
11038,465,1
11039,594,1
11040,199,1
11041,839,1
11042,518,1
11043,161,1
11044,317,1
11045,404,1
11046,821,1
11047,44,1
11048,524,1
11049,648,1
11050,852,1
11051,251,1
11052,336,1
11053,634,1
11054,1001,0
11055,881,1
11056,685,1
11057,605,1
11058,290,1
11059,124,1
11060,382,1
11061,922,1
11062,860,1
11063,653,1
11064,91,1
11065,781,1
11066,531,1
11067,654,1
11068,491,1
11069,320,1
11070,933,1
11071,288,1
11072,211,1
11073,248,1
11074,167,1
11075,379,1
11076,105,1
11077,111,1
11078,674,1
11079,576,1
11080,55,1
11081,423,1
11082,853,1
11083,598,1
11084,249,1
11085,893,1
11086,338,1
11087,968,1
11088,440,1
11089,872,1
11090,570,1
11091,27,1
11092,244,1
11093,837,1
11094,524,1
11095,223,1
11096,303,1
11097,251,1
11098,983,1
11099,158,1
11100,524,1
11101,910,1
11102,22,1
11103,521,1
11104,844,1
11105,536,1
11106,774,1
11107,905,1
11108,74,1
11109,499,1
11110,971,1
11111,832,1
11112,463,1
11113,444,1
11114,363,1
11115,243,1
11116,82,1
11117,100,1
11118,301,1
11119,425,1
11120,688,1
11121,329,1
11122,75,1
11123,806,1
11124,529,1
11125,829,1
11126,843,1
11127,221,1
11128,95,1
11129,200,1
11130,590,1
11131,13,1
11132,38,1
11133,525,1
11134,47,1
11135,532,1
11136,788,1
11137,111,1
11138,658,1
11139,115,1
11140,941,1
11141,12,1
11142,628,1
11143,178,1
11144,45,1
11145,963,1
11146,691,1
11147,111,1
11148,158,1
11149,643,1
11150,701,1
11151,179,1
11152,120,1
11153,87,1
11154,151,1
11155,119,1
11156,682,1
11157,750,1
11158,588,1
11159,572,1
11160,664,1
11161,838,1
11162,472,1
11163,769,1
11164,620,1
11165,181,1
11166,493,1
11167,996,1
11168,756,1
11169,648,1
11170,39,1
11171,27,1
11172,102,1
11173,763,1
11174,538,1
11175,650,1
11176,443,1
11177,536,1
11178,507,1
11179,745,1
11180,933,1
11181,905,1
11182,497,1
11183,128,1
11184,749,1
11185,519,1
11186,695,1
11187,452,1
11188,1003,0
11189,941,1
11190,847,1
11191,307,1
11192,556,1
11193,186,1
11194,129,1
11195,420,1
11196,784,1
11197,984,1
11198,127,1
11199,197,1
11200,106,1
11201,108,1
11202,664,1
11203,45,1
11204,775,1
11205,811,1
11206,444,1
11207,203,1
11208,479,1
11209,971,1
11210,776,1
11211,977,1
11212,915,1
11213,130,1
11214,643,1
11215,6,1
11216,112,1
11217,155,1
11218,380,1
11219,415,1
11220,155,1
11221,287,1
11222,825,1
11223,969,1
11224,655,1
11225,332,1
11226,474,1
11227,176,1
11228,830,1
11229,889,1
11230,130,1
11231,395,1
11232,639,1
11233,775,1
11234,325,1
11235,69,1
11236,29,1
11237,198,1
11238,814,1
11239,718,1
11240,396,1
11241,844,1
11242,62,1
11243,556,1
11244,925,1
11245,605,1
11246,698,1
11247,689,1
11248,829,1
11249,58,1
1,,
